event_time,event_offset,event_type,subj_id,subj_num,list_num,word,ser_pos,pres_num,test_pos,freq,strength,num_pres,type,test_resp,test_resp_int,resp_correct,resp_time,p1_ser_pos,p1_event_time,p2_ser_pos,p2_event_time,p3_ser_pos,p3_event_time,p4_ser_pos,p4_event_time,p5_ser_pos,p5_event_time,eoffset,esrc
1320937212934,1,TEST_WORD,ir_eeg_002,20,2,LITER,0,0,67,LO,NA,0,LURE,OLD,1,False,851,0,0,0,0,0,0,0,0,0,0,916.827815186,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937215484,1,TEST_WORD,ir_eeg_002,20,2,VENDOR,0,0,68,LO,STRONG,3,TARGET,nul,-1,False,1800,14,1320936927308,38,1320936978575,63,1320937032125,0,0,0,0,919.377817627,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937218067,1,TEST_WORD,ir_eeg_002,20,2,CAREER,0,0,69,HI,NA,0,LURE,NEW,0,True,900,0,0,0,0,0,0,0,0,0,0,921.960820068,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937220516,1,TEST_WORD,ir_eeg_002,20,2,RECORD,0,0,70,HI,STRONG,3,TARGET,OLD,1,True,1204,21,1320936942404,41,1320936985090,58,1320937021279,0,0,0,0,924.40982251,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937222815,1,TEST_WORD,ir_eeg_002,20,2,BLOOD,0,0,71,HI,NA,0,LURE,NEW,0,True,1481,0,0,0,0,0,0,0,0,0,0,926.708824707,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937411939,1,TEST_WORD,ir_eeg_002,20,3,SNORT,0,0,3,LO,NA,0,LURE,NEW,0,True,914,0,0,0,0,0,0,0,0,0,0,1115.83301001,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937413772,1,TEST_WORD,ir_eeg_002,20,3,MOON,0,0,4,HI,NA,0,LURE,NEW,0,True,1081,0,0,0,0,0,0,0,0,0,0,1117.66601172,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937415755,1,TEST_WORD,ir_eeg_002,20,3,SWARM,0,0,5,LO,STRONG,3,TARGET,OLD,1,True,858,1,1320937251540,46,1320937346926,51,1320937357756,0,0,0,0,1119.64901367,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937418287,1,TEST_WORD,ir_eeg_002,20,3,CLAMPS,0,0,6,LO,NA,0,LURE,NEW,0,True,1606,0,0,0,0,0,0,0,0,0,0,1122.18101611,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937420553,1,TEST_WORD,ir_eeg_002,20,3,DATE,0,0,7,HI,WEAK,1,TARGET,OLD,1,True,652,6,1320937262670,0,0,0,0,0,0,0,0,1124.44701831,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937423036,1,TEST_WORD,ir_eeg_002,20,3,UGLY,0,0,8,HI,NA,0,LURE,NEW,0,True,569,0,0,0,0,0,0,0,0,0,0,1126.93002075,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937425602,1,TEST_WORD,ir_eeg_002,20,3,HAIR,0,0,9,HI,WEAK,1,TARGET,OLD,1,True,899,29,1320937311171,0,0,0,0,0,0,0,0,1129.49602319,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937427933,1,TEST_WORD,ir_eeg_002,20,3,REPLIED,0,0,10,LO,NA,0,LURE,NEW,0,True,616,0,0,0,0,0,0,0,0,0,0,1131.82702563,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937430284,1,TEST_WORD,ir_eeg_002,20,3,FOGGY,0,0,11,LO,WEAK,1,TARGET,OLD,1,True,761,25,1320937302540,0,0,0,0,0,0,0,0,1134.17802783,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937432683,1,TEST_WORD,ir_eeg_002,20,3,ROWDY,0,0,12,LO,WEAK,1,TARGET,OLD,1,True,490,8,1320937266768,0,0,0,0,0,0,0,0,1136.57703027,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937434915,1,TEST_WORD,ir_eeg_002,20,3,COLLEGE,0,0,13,HI,WEAK,1,TARGET,OLD,1,True,562,9,1320937269018,0,0,0,0,0,0,0,0,1138.80903247,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937437315,1,TEST_WORD,ir_eeg_002,20,3,NERVOUS,0,0,14,HI,NA,0,LURE,NEW,0,True,1522,0,0,0,0,0,0,0,0,0,0,1141.20903467,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937439714,1,TEST_WORD,ir_eeg_002,20,3,HEROINE,0,0,15,LO,NA,0,LURE,NEW,0,True,1683,0,0,0,0,0,0,0,0,0,0,1143.60803711,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937449394,1,TEST_WORD,ir_eeg_002,20,3,GROW,0,0,19,HI,NA,0,LURE,OLD,1,False,1715,0,0,0,0,0,0,0,0,0,0,1153.28804663,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937451743,1,TEST_WORD,ir_eeg_002,20,3,SHOT,0,0,20,HI,WEAK,1,TARGET,OLD,1,True,582,53,1320937361971,0,0,0,0,0,0,0,0,1155.63704883,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937454093,1,TEST_WORD,ir_eeg_002,20,3,LIBEL,0,0,21,LO,WEAK,1,TARGET,OLD,1,True,487,31,1320937315420,0,0,0,0,0,0,0,0,1157.98705127,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937456492,1,TEST_WORD,ir_eeg_002,20,3,FLARES,0,0,22,LO,WEAK,1,TARGET,NEW,0,False,744,39,1320937332364,0,0,0,0,0,0,0,0,1160.38605347,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937458973,1,TEST_WORD,ir_eeg_002,20,3,ABSORB,0,0,23,LO,WEAK,1,TARGET,OLD,1,True,951,15,1320937281547,0,0,0,0,0,0,0,0,1162.86705591,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937461190,1,TEST_WORD,ir_eeg_002,20,3,GERM,0,0,24,LO,WEAK,1,TARGET,OLD,1,True,558,21,1320937294560,0,0,0,0,0,0,0,0,1165.08405811,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937466156,1,TEST_WORD,ir_eeg_002,20,3,AIMS,0,0,26,LO,NA,0,LURE,NEW,0,True,823,0,0,0,0,0,0,0,0,0,0,1170.05006299,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937468521,1,TEST_WORD,ir_eeg_002,20,3,GLOSS,0,0,27,LO,NA,0,LURE,NEW,0,True,1291,0,0,0,0,0,0,0,0,0,0,1172.41506519,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937470921,1,TEST_WORD,ir_eeg_002,20,3,JOIN,0,0,28,HI,WEAK,1,TARGET,OLD,1,True,779,36,1320937326316,0,0,0,0,0,0,0,0,1174.81506763,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937473187,1,TEST_WORD,ir_eeg_002,20,3,ROWS,0,0,29,LO,NA,0,LURE,NEW,0,True,1601,0,0,0,0,0,0,0,0,0,0,1177.08106982,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937477919,1,TEST_WORD,ir_eeg_002,20,3,MEMORY,0,0,31,HI,NA,0,LURE,OLD,1,False,901,0,0,0,0,0,0,0,0,0,0,1181.81307446,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937482917,1,TEST_WORD,ir_eeg_002,20,3,BORN,0,0,33,HI,WEAK,1,TARGET,NEW,0,False,1439,54,1320937364104,0,0,0,0,0,0,0,0,1186.81107935,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937485366,1,TEST_WORD,ir_eeg_002,20,3,RABID,0,0,34,LO,NA,0,LURE,NEW,0,True,782,0,0,0,0,0,0,0,0,0,0,1189.26008179,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937487682,1,TEST_WORD,ir_eeg_002,20,3,EMPTY,0,0,35,HI,NA,0,LURE,NEW,0,True,882,0,0,0,0,0,0,0,0,0,0,1191.57608398,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937490231,1,TEST_WORD,ir_eeg_002,20,3,MILLION,0,0,36,HI,WEAK,1,TARGET,NEW,0,False,1133,16,1320937283846,0,0,0,0,0,0,0,0,1194.12508643,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937492497,1,TEST_WORD,ir_eeg_002,20,3,WART,0,0,37,LO,STRONG,3,TARGET,OLD,1,True,771,24,1320937300541,42,1320937338496,61,1320937378766,0,0,0,0,1196.39108862,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937494780,1,TEST_WORD,ir_eeg_002,20,3,SENSE,0,0,38,HI,NA,0,LURE,NEW,0,True,792,0,0,0,0,0,0,0,0,0,0,1198.67409106,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937497279,1,TEST_WORD,ir_eeg_002,20,3,RAIN,0,0,39,HI,STRONG,3,TARGET,OLD,1,True,1205,7,1320937264802,43,1320937340562,56,1320937368170,0,0,0,0,1201.17309351,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937502078,1,TEST_WORD,ir_eeg_002,20,3,CREW,0,0,41,HI,NA,0,LURE,NEW,0,True,677,0,0,0,0,0,0,0,0,0,0,1205.97209814,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937504610,1,TEST_WORD,ir_eeg_002,20,3,DOVES,0,0,42,LO,WEAK,1,TARGET,NEW,0,False,722,62,1320937380965,0,0,0,0,0,0,0,0,1208.50410059,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937509342,1,TEST_WORD,ir_eeg_002,20,3,PAPER,0,0,44,HI,WEAK,1,TARGET,OLD,1,True,1142,57,1320937370419,0,0,0,0,0,0,0,0,1213.23610522,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937511891,1,TEST_WORD,ir_eeg_002,20,3,ENTIRE,0,0,45,HI,NA,0,LURE,NEW,0,True,1103,0,0,0,0,0,0,0,0,0,0,1215.78510767,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937514357,1,TEST_WORD,ir_eeg_002,20,3,PACES,0,0,46,LO,STRONG,3,TARGET,NEW,0,False,606,13,1320937277265,33,1320937319918,60,1320937376650,0,0,0,0,1218.25111011,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937516623,1,TEST_WORD,ir_eeg_002,20,3,SLANG,0,0,47,LO,NA,0,LURE,NEW,0,True,1556,0,0,0,0,0,0,0,0,0,0,1220.5171123,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937518955,1,TEST_WORD,ir_eeg_002,20,3,LINGER,0,0,48,LO,NA,0,LURE,NEW,0,True,1112,0,0,0,0,0,0,0,0,0,0,1222.84911475,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937523438,1,TEST_WORD,ir_eeg_002,20,3,TRUCK,0,0,50,HI,STRONG,3,TARGET,OLD,1,True,853,5,1320937260354,30,1320937313437,63,1320937383098,0,0,0,0,1227.33211914,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937525654,1,TEST_WORD,ir_eeg_002,20,3,KNOWN,0,0,51,HI,STRONG,3,TARGET,OLD,1,True,1021,3,1320937255937,35,1320937324234,67,1320937391796,0,0,0,0,1229.54812109,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937528019,1,TEST_WORD,ir_eeg_002,20,3,MAJOR,0,0,52,HI,NA,0,LURE,NEW,0,True,624,0,0,0,0,0,0,0,0,0,0,1231.91312354,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937530302,1,TEST_WORD,ir_eeg_002,20,3,WASH,0,0,53,HI,NA,0,LURE,NEW,0,True,821,0,0,0,0,0,0,0,0,0,0,1234.19612573,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937532801,1,TEST_WORD,ir_eeg_002,20,3,WARM,0,0,54,HI,STRONG,3,TARGET,OLD,1,True,738,22,1320937296509,28,1320937308937,55,1320937366120,0,0,0,0,1236.69512817,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937535051,1,TEST_WORD,ir_eeg_002,20,3,PARCEL,0,0,55,LO,NA,0,LURE,NEW,0,True,1064,0,0,0,0,0,0,0,0,0,0,1238.94513037,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937537516,1,TEST_WORD,ir_eeg_002,20,3,SWOOP,0,0,56,LO,WEAK,1,TARGET,OLD,1,True,1575,68,1320937394095,0,0,0,0,0,0,0,0,1241.41013281,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937540082,1,TEST_WORD,ir_eeg_002,20,3,SLEW,0,0,57,LO,NA,0,LURE,NEW,0,True,1281,0,0,0,0,0,0,0,0,0,0,1243.97613525,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937542382,1,TEST_WORD,ir_eeg_002,20,3,HURL,0,0,58,LO,STRONG,3,TARGET,nul,-1,False,1800,10,1320937271017,32,1320937317636,71,1320937400493,0,0,0,0,1246.2761377,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937544664,1,TEST_WORD,ir_eeg_002,20,3,FAKER,0,0,59,LO,STRONG,3,TARGET,nul,-1,False,1800,12,1320937275099,37,1320937328266,70,1320937398527,0,0,0,0,1248.55813989,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937547147,1,TEST_WORD,ir_eeg_002,20,3,SUPPORT,0,0,60,HI,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1251.04114233,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937549363,1,TEST_WORD,ir_eeg_002,20,3,TIRED,0,0,61,HI,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1253.25714429,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937551895,1,TEST_WORD,ir_eeg_002,20,3,PERK,0,0,62,LO,STRONG,3,TARGET,OLD,1,True,1180,14,1320937279498,27,1320937306872,66,1320937389546,0,0,0,0,1255.78914697,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937554411,1,TEST_WORD,ir_eeg_002,20,3,WINE,0,0,63,HI,STRONG,3,TARGET,OLD,1,True,856,19,1320937290427,40,1320937334364,58,1320937372385,0,0,0,0,1258.30514941,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937556660,1,TEST_WORD,ir_eeg_002,20,3,SOUTH,0,0,64,HI,NA,0,LURE,NEW,0,True,623,0,0,0,0,0,0,0,0,0,0,1260.55415161,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937558926,1,TEST_WORD,ir_eeg_002,20,3,GLARE,0,0,65,LO,NA,0,LURE,NEW,0,True,837,0,0,0,0,0,0,0,0,0,0,1262.82015381,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937561442,1,TEST_WORD,ir_eeg_002,20,3,TOIL,0,0,66,LO,STRONG,3,TARGET,OLD,1,True,705,23,1320937298458,47,1320937348941,69,1320937396261,0,0,0,0,1265.33615625,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937563692,1,TEST_WORD,ir_eeg_002,20,3,BEACH,0,0,67,HI,STRONG,3,TARGET,OLD,1,True,1399,11,1320937273150,48,1320937351242,64,1320937385231,0,0,0,0,1267.58615845,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937566191,1,TEST_WORD,ir_eeg_002,20,3,CHANCE,0,0,68,HI,NA,0,LURE,NEW,0,True,643,0,0,0,0,0,0,0,0,0,0,1270.08516089,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937568707,1,TEST_WORD,ir_eeg_002,20,3,SEAT,0,0,69,HI,STRONG,3,TARGET,OLD,1,True,864,17,1320937286062,41,1320937336413,65,1320937387330,0,0,0,0,1272.60116333,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937570972,1,TEST_WORD,ir_eeg_002,20,3,WRECKS,0,0,70,LO,STRONG,3,TARGET,OLD,1,True,583,18,1320937288261,44,1320937342544,72,1320937402676,0,0,0,0,1274.86616553,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937573455,1,TEST_WORD,ir_eeg_002,20,3,ENEMY,0,0,71,HI,NA,0,LURE,NEW,0,True,819,0,0,0,0,0,0,0,0,0,0,1277.34916797,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937575688,1,TEST_WORD,ir_eeg_002,20,3,GEESE,0,0,72,LO,NA,0,LURE,NEW,0,True,1131,0,0,0,0,0,0,0,0,0,0,1279.58217017,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937762313,1,TEST_WORD,ir_eeg_002,20,4,USED,0,0,3,HI,WEAK,1,TARGET,OLD,1,True,758,26,1320937654945,0,0,0,0,0,0,0,0,1466.20735278,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937764146,1,TEST_WORD,ir_eeg_002,20,4,STATS,0,0,4,LO,WEAK,1,TARGET,OLD,1,True,1053,41,1320937687303,0,0,0,0,0,0,0,0,1468.04035474,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937768594,1,TEST_WORD,ir_eeg_002,20,4,RELOAD,0,0,6,LO,NA,0,LURE,NEW,0,True,829,0,0,0,0,0,0,0,0,0,0,1472.48835889,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937770992,1,TEST_WORD,ir_eeg_002,20,4,DEDUCT,0,0,7,LO,WEAK,1,TARGET,OLD,1,True,1055,20,1320937642517,0,0,0,0,0,0,0,0,1474.88636133,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937773542,1,TEST_WORD,ir_eeg_002,20,4,DARE,0,0,8,HI,NA,0,LURE,NEW,0,True,921,0,0,0,0,0,0,0,0,0,0,1477.43636377,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937775908,1,TEST_WORD,ir_eeg_002,20,4,DOOR,0,0,9,HI,WEAK,1,TARGET,NEW,0,False,955,9,1320937619174,0,0,0,0,0,0,0,0,1479.80236621,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937778357,1,TEST_WORD,ir_eeg_002,20,4,UPLINK,0,0,10,LO,WEAK,1,TARGET,nul,-1,False,1800,22,1320937646499,0,0,0,0,0,0,0,0,1482.25136865,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937783239,1,TEST_WORD,ir_eeg_002,20,4,FISH,0,0,12,HI,NA,0,LURE,NEW,0,True,727,0,0,0,0,0,0,0,0,0,0,1487.13337329,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937785655,1,TEST_WORD,ir_eeg_002,20,4,GONE,0,0,13,HI,NA,0,LURE,OLD,1,False,792,0,0,0,0,0,0,0,0,0,0,1489.54937573,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937787904,1,TEST_WORD,ir_eeg_002,20,4,SEDAN,0,0,14,LO,NA,0,LURE,NEW,0,True,703,0,0,0,0,0,0,0,0,0,0,1491.79837793,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937790287,1,TEST_WORD,ir_eeg_002,20,4,TILL,0,0,15,HI,WEAK,1,TARGET,OLD,1,True,1264,34,1320937672041,0,0,0,0,0,0,0,0,1494.18138013,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937792853,1,TEST_WORD,ir_eeg_002,20,4,SWANS,0,0,16,LO,NA,0,LURE,NEW,0,True,762,0,0,0,0,0,0,0,0,0,0,1496.74738281,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937795419,1,TEST_WORD,ir_eeg_002,20,4,MOUTH,0,0,17,HI,WEAK,1,TARGET,OLD,1,True,1604,10,1320937621173,0,0,0,0,0,0,0,0,1499.31338525,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937797618,1,TEST_WORD,ir_eeg_002,20,4,ALUMNI,0,0,18,LO,NA,0,LURE,NEW,0,True,749,0,0,0,0,0,0,0,0,0,0,1501.51238745,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937799966,1,TEST_WORD,ir_eeg_002,20,4,BLOATED,0,0,19,LO,WEAK,1,TARGET,OLD,1,True,785,6,1320937612893,0,0,0,0,0,0,0,0,1503.86038965,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937802516,1,TEST_WORD,ir_eeg_002,20,4,ROAD,0,0,20,HI,WEAK,1,TARGET,OLD,1,True,1498,13,1320937627455,0,0,0,0,0,0,0,0,1506.41039209,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937804782,1,TEST_WORD,ir_eeg_002,20,4,NEWER,0,0,21,LO,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1508.67639453,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937807115,1,TEST_WORD,ir_eeg_002,20,4,DRAINS,0,0,22,LO,STRONG,3,TARGET,nul,-1,False,1800,4,1320937608561,39,1320937682921,54,1320937715044,0,0,0,0,1511.00939673,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937809398,1,TEST_WORD,ir_eeg_002,20,4,LEAPS,0,0,23,LO,NA,0,LURE,OLD,1,False,712,0,0,0,0,0,0,0,0,0,0,1513.29239893,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937811747,1,TEST_WORD,ir_eeg_002,20,4,BARBED,0,0,24,LO,NA,0,LURE,NEW,0,True,1083,0,0,0,0,0,0,0,0,0,0,1515.64140112,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937814329,1,TEST_WORD,ir_eeg_002,20,4,CRUD,0,0,25,LO,NA,0,LURE,NEW,0,True,581,0,0,0,0,0,0,0,0,0,0,1518.22340381,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937816712,1,TEST_WORD,ir_eeg_002,20,4,GUNNING,0,0,26,LO,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1520.60640601,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937819295,1,TEST_WORD,ir_eeg_002,20,4,INSIDE,0,0,27,HI,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1523.18940869,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937821594,1,TEST_WORD,ir_eeg_002,20,4,FAIR,0,0,28,HI,STRONG,3,TARGET,OLD,1,True,1524,19,1320937640567,40,1320937684986,51,1320937708813,0,0,0,0,1525.48841089,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937826409,1,TEST_WORD,ir_eeg_002,20,4,STUDENT,0,0,30,HI,NA,0,LURE,OLD,1,False,949,0,0,0,0,0,0,0,0,0,0,1530.30341553,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937828775,1,TEST_WORD,ir_eeg_002,20,4,HEDGE,0,0,31,LO,WEAK,1,TARGET,OLD,1,True,567,37,1320937678555,0,0,0,0,0,0,0,0,1532.66941797,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937835806,1,TEST_WORD,ir_eeg_002,20,4,ANGEL,0,0,34,HI,WEAK,1,TARGET,OLD,1,True,1648,29,1320937661261,0,0,0,0,0,0,0,0,1539.7004248,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937838122,1,TEST_WORD,ir_eeg_002,20,4,MUZZLE,0,0,35,LO,STRONG,3,TARGET,OLD,1,True,580,8,1320937617125,33,1320937669842,52,1320937710978,0,0,0,0,1542.016427,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937840388,1,TEST_WORD,ir_eeg_002,20,4,COWGIRL,0,0,36,LO,NA,0,LURE,NEW,0,True,698,0,0,0,0,0,0,0,0,0,0,1544.2824292,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937849902,1,TEST_WORD,ir_eeg_002,20,4,CODED,0,0,40,LO,STRONG,3,TARGET,OLD,1,True,1568,11,1320937623256,35,1320937674190,65,1320937738153,0,0,0,0,1553.79643848,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937852484,1,TEST_WORD,ir_eeg_002,20,4,LEPER,0,0,41,LO,STRONG,3,TARGET,OLD,1,True,682,2,1320937604395,31,1320937665410,64,1320937736204,0,0,0,0,1556.37844116,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937854700,1,TEST_WORD,ir_eeg_002,20,4,FORWARD,0,0,42,HI,STRONG,3,TARGET,nul,-1,False,1800,12,1320937625206,28,1320937659062,70,1320937749217,0,0,0,0,1558.59444336,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937857166,1,TEST_WORD,ir_eeg_002,20,4,STAR,0,0,43,HI,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1561.0604458,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937859649,1,TEST_WORD,ir_eeg_002,20,4,SLUGS,0,0,44,LO,NA,0,LURE,nul,-1,False,1800,0,0,0,0,0,0,0,0,0,0,1563.54344824,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
1320937862048,1,TEST_WORD,ir_eeg_002,20,4,ALONE,0,0,45,HI,STRONG,3,TARGET,nul,-1,False,1800,23,1320937648698,47,1320937699915,58,1320937723957,0,0,0,0,1565.94245044,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf924d0>
